time,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
9:00:00,4,0,1,1,11.48,14.395,75,7.0015,8,309,317
14:00:00,2,0,1,1,25.42,29.545,73,31.0009,61,123,184
20:00:00,2,0,0,1,27.88,31.82,41,6.0032,118,197,315
8:00:00,1,0,1,1,6.56,8.335,59,11.0014,3,125,128
5:00:00,3,0,0,1,20.5,24.24,72,0,3,10,13
2:00:00,3,0,1,1,27.88,31.82,82,8.9981,1,4,5
11:00:00,3,0,1,2,29.52,34.09,62,8.9981,72,144,216
13:00:00,2,0,1,1,25.42,31.06,41,12.998,86,241,327
8:00:00,4,0,1,1,10.66,11.365,60,22.0028,15,462,477
12:00:00,4,0,1,1,17.22,21.21,41,23.9994,52,240,292
22:00:00,1,0,1,1,9.02,12.88,64,6.0032,1,34,35
14:00:00,2,0,1,1,25.42,30.305,23,15.0013,116,218,334
14:00:00,1,0,0,1,13.94,15.91,27,19.0012,117,262,379
6:00:00,3,0,0,1,26.24,28.79,84,15.0013,0,3,3
4:00:00,3,0,1,1,29.52,34.09,62,0,0,7,7
16:00:00,1,0,1,2,8.2,10.605,37,11.0014,5,82,87
4:00:00,4,0,0,1,12.3,15.15,65,11.0014,2,9,11
13:00:00,4,0,1,1,18.04,21.97,51,27.9993,33,161,194
8:00:00,1,0,1,1,8.2,9.09,32,23.9994,10,213,223
7:00:00,4,0,0,1,13.94,15.91,66,15.0013,13,30,43
7:00:00,3,1,0,1,27.06,31.06,74,11.0014,11,30,41
4:00:00,2,0,1,2,20.5,24.24,42,19.0012,0,7,7
3:00:00,1,0,0,1,9.02,13.635,69,0,9,6,15
1:00:00,2,0,1,1,24.6,28.79,78,7.0015,15,33,48
2:00:00,2,0,1,1,15.58,19.695,62,7.0015,1,15,16
0:00:00,2,0,0,1,17.22,21.21,26,19.9995,9,85,94
13:00:00,1,0,1,2,24.6,31.06,49,43.0006,35,198,233
0:00:00,3,0,0,1,25.42,28.03,88,0,29,79,108
9:00:00,1,0,1,1,9.02,11.365,60,8.9981,12,138,150
6:00:00,1,0,1,2,12.3,15.91,93,7.0015,1,30,31
10:00:00,4,0,1,1,20.5,24.24,48,19.0012,65,157,222
9:00:00,4,0,1,2,18.04,21.97,51,15.0013,26,362,388
15:00:00,4,0,1,1,25.42,31.06,43,19.0012,61,169,230
3:00:00,3,0,1,1,26.24,31.06,53,0,5,6,11
17:00:00,1,1,0,1,10.66,11.365,48,22.0028,19,174,193
14:00:00,1,0,1,1,9.02,9.85,41,26.0027,3,39,42
12:00:00,2,0,1,3,22.96,26.515,78,8.9981,29,139,168
1:00:00,4,0,1,1,23.78,27.275,94,8.9981,8,16,24
10:00:00,2,0,0,2,14.76,17.425,57,11.0014,41,113,154
20:00:00,4,0,0,1,20.5,24.24,31,23.9994,24,115,139
9:00:00,1,0,1,1,18.86,22.725,63,15.0013,18,192,210
11:00:00,1,1,0,1,10.66,10.605,35,32.9975,33,142,175
0:00:00,2,0,0,2,12.3,14.395,87,15.0013,5,26,31
23:00:00,3,0,1,1,29.52,34.85,74,19.9995,12,83,95
20:00:00,3,0,1,1,31.98,37.12,59,15.0013,91,232,323
2:00:00,2,0,1,1,23.78,27.275,83,8.9981,0,11,11
17:00:00,3,0,1,1,32.8,37.12,49,11.0014,103,734,837
1:00:00,2,0,1,3,17.22,21.21,88,6.0032,0,5,5
2:00:00,3,0,1,2,27.88,31.82,83,12.998,2,9,11
0:00:00,1,0,0,3,4.1,3.79,68,26.0027,0,21,21
19:00:00,3,0,0,1,28.7,33.335,74,8.9981,147,148,295
16:00:00,1,0,0,2,17.22,21.21,82,19.9995,41,52,93
20:00:00,3,0,1,1,31.16,34.09,40,6.0032,100,414,514
3:00:00,4,0,1,3,14.76,16.665,87,19.0012,0,3,3
19:00:00,4,0,1,1,25.42,29.545,73,11.0014,67,433,500
10:00:00,1,0,0,2,13.94,16.665,93,12.998,34,69,103
22:00:00,2,0,0,1,28.7,32.575,65,11.0014,42,117,159
2:00:00,1,0,1,1,10.66,14.395,65,6.0032,0,1,1
12:00:00,2,0,0,1,27.06,31.06,39,19.9995,276,408,684
5:00:00,2,0,1,1,22.96,26.515,68,22.0028,1,34,35
23:00:00,3,0,0,1,22.14,25.76,68,7.0015,9,85,94
9:00:00,4,0,0,1,20.5,24.24,45,15.0013,39,151,190
23:00:00,3,0,1,1,29.52,34.09,70,19.0012,33,159,192
11:00:00,2,0,1,3,22.14,25.76,88,11.0014,53,111,164
6:00:00,3,0,1,3,26.24,28.79,83,12.998,1,63,64
18:00:00,4,0,0,1,15.58,19.695,46,8.9981,36,172,208
16:00:00,4,0,1,2,13.12,14.395,53,23.9994,23,250,273
17:00:00,4,0,0,1,26.24,31.06,44,12.998,193,346,539
23:00:00,3,0,0,1,22.14,25.76,60,0,47,182,229
10:00:00,1,0,1,1,13.94,15.15,57,19.9995,12,108,120
18:00:00,4,0,1,1,26.24,31.06,57,8.9981,106,655,761
2:00:00,2,0,1,1,26.24,28.79,89,6.0032,0,7,7
5:00:00,3,0,0,1,24.6,28.79,78,16.9979,2,7,9
11:00:00,3,0,1,2,35.26,40.15,47,0,60,146,206
1:00:00,3,0,0,3,25.42,27.275,94,11.0014,14,78,92
11:00:00,4,0,1,1,12.3,15.15,36,8.9981,18,122,140
1:00:00,4,0,1,1,11.48,13.635,61,15.0013,3,18,21
11:00:00,4,0,1,1,17.22,21.21,41,27.9993,42,179,221
23:00:00,1,0,1,2,8.2,9.85,59,12.998,4,19,23
11:00:00,3,0,0,1,21.32,25,68,15.0013,116,201,317
15:00:00,3,0,0,3,27.88,31.82,79,23.9994,150,208,358
23:00:00,1,0,1,1,22.96,26.515,43,11.0014,19,72,91
7:00:00,1,0,1,2,7.38,9.85,93,11.0014,3,219,222
0:00:00,1,0,1,1,9.02,12.88,75,6.0032,1,24,25
19:00:00,3,0,1,2,22.14,25.76,88,27.9993,12,269,281
8:00:00,4,0,0,1,12.3,15.15,56,8.9981,34,115,149
4:00:00,1,0,1,3,14.76,17.425,93,12.998,0,2,2
12:00:00,4,0,1,1,22.96,26.515,56,19.9995,36,166,202
10:00:00,3,0,0,1,33.62,38.635,57,12.998,108,288,396
22:00:00,3,0,1,1,27.88,31.82,51,0,74,157,231
3:00:00,2,0,0,1,22.14,25.76,64,7.0015,6,22,28
15:00:00,4,0,1,1,22.14,25.76,41,22.0028,76,270,346
7:00:00,3,0,0,1,27.06,29.545,89,19.0012,11,71,82
6:00:00,4,0,1,2,14.76,18.94,93,0,3,150,153
23:00:00,1,0,1,1,11.48,13.635,61,12.998,3,38,41
15:00:00,2,0,1,2,29.52,33.335,48,7.0015,52,222,274
12:00:00,3,0,0,1,32.8,37.88,55,32.9975,220,474,694
1:00:00,3,0,1,1,27.06,12.12,65,7.0015,16,38,54
3:00:00,1,0,1,1,4.92,7.575,54,7.0015,0,1,1
0:00:00,2,0,1,1,23.78,27.275,53,0,11,38,49
2:00:00,1,0,1,3,14.76,17.425,93,16.9979,1,1,2
20:00:00,3,0,1,1,31.16,33.335,31,8.9981,59,253,312
15:00:00,1,0,0,1,9.02,11.365,27,12.998,33,173,206
7:00:00,2,0,1,1,19.68,23.485,72,12.998,25,293,318
3:00:00,2,0,0,2,13.94,16.665,81,8.9981,4,21,25
19:00:00,1,0,0,3,12.3,12.88,100,32.9975,0,11,11
16:00:00,3,0,1,1,31.16,36.365,70,16.9979,86,344,430
3:00:00,3,0,0,2,26.24,28.03,94,16.9979,5,22,27
15:00:00,2,0,1,1,37.72,43.94,40,11.0014,28,100,128
17:00:00,4,0,1,1,15.58,19.695,46,12.998,16,362,378
23:00:00,2,0,0,1,20.5,24.24,39,16.9979,10,41,51
12:00:00,4,0,1,1,18.04,21.97,41,19.0012,24,208,232
3:00:00,3,0,0,1,26.24,31.06,53,0,5,21,26
10:00:00,1,0,1,1,13.94,17.425,81,7.0015,6,84,90
15:00:00,2,0,1,1,25.42,30.305,69,30.0026,79,131,210
16:00:00,2,0,0,1,29.52,32.575,39,23.9994,286,330,616
17:00:00,1,0,0,1,13.94,14.395,31,36.9974,49,214,263
5:00:00,3,0,0,2,26.24,30.305,73,7.0015,0,5,5
16:00:00,1,0,1,1,23.78,27.275,32,19.9995,38,323,361
14:00:00,4,0,1,1,14.76,18.18,40,7.0015,44,196,240
7:00:00,3,0,1,2,28.7,33.335,84,11.0014,24,458,482
5:00:00,2,0,1,3,15.58,19.695,94,16.9979,1,4,5
19:00:00,4,0,0,1,18.04,21.97,44,11.0014,73,259,332
12:00:00,2,0,1,1,18.04,21.97,44,30.0026,100,181,281
10:00:00,4,0,0,2,14.76,16.665,71,19.0012,60,188,248
3:00:00,2,0,1,2,9.84,11.365,93,16.9979,0,4,4
0:00:00,1,0,1,1,15.58,19.695,66,16.9979,4,19,23
4:00:00,3,0,0,1,25.42,29.545,73,11.0014,4,6,10
11:00:00,1,0,1,1,7.38,6.82,37,35.0008,12,63,75
18:00:00,1,0,1,1,8.2,9.09,40,22.0028,3,141,144
23:00:00,2,0,1,1,18.86,22.725,59,7.0015,7,40,47
16:00:00,1,0,1,3,16.4,20.455,58,19.9995,1,49,50
14:00:00,1,0,1,3,13.12,15.91,81,12.998,1,30,31
10:00:00,1,0,1,1,5.74,9.09,36,0,8,51,59
9:00:00,4,0,0,1,13.94,15.91,49,15.0013,48,200,248
15:00:00,3,0,1,3,22.14,25.76,94,26.0027,18,71,89
8:00:00,1,0,0,2,9.02,11.365,64,12.998,1,11,12
0:00:00,4,0,0,1,13.94,16.665,53,11.0014,9,99,108
5:00:00,1,0,1,1,8.2,12.88,86,0,1,9,10
11:00:00,2,0,0,1,25.42,31.06,57,16.9979,150,278,428
7:00:00,2,0,0,1,13.12,15.15,57,15.0013,13,20,33
8:00:00,2,0,1,3,13.94,16.665,87,11.0014,13,208,221
20:00:00,3,0,0,1,31.16,34.09,45,19.0012,136,148,284
17:00:00,3,0,1,1,30.34,33.335,42,16.9979,104,483,587
16:00:00,3,0,1,1,33.62,37.88,46,7.0015,79,202,281
17:00:00,3,0,1,3,24.6,27.275,88,12.998,36,302,338
4:00:00,1,0,1,3,13.12,15.15,66,22.0028,0,2,2
16:00:00,4,0,0,2,16.4,20.455,76,19.9995,58,165,223
13:00:00,1,0,0,1,17.22,21.21,41,19.9995,176,288,464
19:00:00,1,0,1,1,18.86,22.725,63,27.9993,11,297,308
21:00:00,3,0,1,1,29.52,33.335,58,15.0013,69,322,391
18:00:00,4,0,0,1,18.04,21.97,54,8.9981,103,256,359
22:00:00,1,0,1,1,14.76,17.425,50,12.998,12,123,135
2:00:00,4,0,0,1,10.66,15.15,81,0,11,51,62
6:00:00,1,0,1,3,12.3,14.395,75,16.9979,0,57,57
3:00:00,4,0,0,1,9.02,10.605,55,15.0013,2,16,18
21:00:00,3,0,1,1,27.06,29.545,89,0,49,154,203
5:00:00,3,0,1,1,18.86,22.725,72,6.0032,3,41,44
12:00:00,1,0,1,2,18.04,21.97,82,8.9981,72,222,294
16:00:00,3,0,1,2,29.52,33.335,51,0,109,454,563
6:00:00,2,0,1,3,9.84,11.365,93,15.0013,2,26,28
17:00:00,1,0,1,1,13.94,16.665,34,8.9981,12,387,399
1:00:00,3,0,1,1,26.24,29.545,78,6.0032,3,16,19
17:00:00,3,0,0,1,29.52,33.335,51,8.9981,152,228,380
21:00:00,4,0,1,2,15.58,19.695,54,8.9981,29,238,267
22:00:00,1,0,1,2,16.4,20.455,62,26.0027,11,48,59
9:00:00,3,1,0,1,31.16,34.85,52,0,90,203,293
6:00:00,1,1,0,2,7.38,9.09,43,12.998,0,5,5
5:00:00,1,0,1,2,9.02,12.88,93,6.0032,0,7,7
2:00:00,1,0,1,1,14.76,16.665,40,19.9995,0,2,2
18:00:00,1,0,0,1,16.4,20.455,32,19.9995,17,78,95
19:00:00,4,0,1,1,27.06,31.06,57,7.0015,67,467,534
6:00:00,2,0,1,1,17.22,21.21,67,8.9981,9,103,112
5:00:00,1,0,0,1,9.84,12.12,60,11.0014,2,5,7
4:00:00,2,0,1,2,22.96,26.515,64,8.9981,4,2,6
11:00:00,3,0,0,1,31.16,35.605,62,7.0015,215,175,390
12:00:00,3,0,1,1,35.26,37.12,30,19.0012,45,112,157
8:00:00,3,0,1,3,25.42,27.275,94,8.9981,7,188,195
7:00:00,4,0,1,3,13.94,15.91,61,19.0012,4,164,168
11:00:00,3,0,0,1,30.34,34.85,66,11.0014,203,296,499
15:00:00,1,0,1,1,29.52,32.575,32,15.0013,100,187,287
22:00:00,1,0,1,1,12.3,14.395,70,12.998,4,40,44
16:00:00,1,0,1,2,13.94,15.91,87,16.9979,6,112,118
16:00:00,2,0,1,1,31.16,33.335,27,8.9981,47,265,312
19:00:00,1,0,1,1,26.24,31.06,47,15.0013,50,429,479
7:00:00,1,0,1,1,5.74,6.06,59,16.9979,2,168,170
18:00:00,3,0,0,2,29.52,34.85,79,30.0026,81,130,211
23:00:00,1,0,0,1,15.58,19.695,66,6.0032,11,38,49
2:00:00,4,0,1,1,11.48,15.15,65,6.0032,1,2,3
10:00:00,3,0,0,2,29.52,34.85,79,0,158,230,388
21:00:00,4,1,0,1,12.3,15.15,45,11.0014,4,79,83
17:00:00,1,0,1,1,17.22,21.21,38,16.9979,14,446,460
8:00:00,1,0,1,1,5.74,6.06,39,19.9995,4,216,220
6:00:00,1,0,1,1,11.48,12.88,61,26.0027,4,104,108
2:00:00,4,0,1,1,13.12,17.425,93,0,0,2,2
3:00:00,3,0,1,1,29.52,34.09,70,11.0014,2,1,3
0:00:00,3,0,0,1,28.7,32.575,58,15.0013,47,97,144
8:00:00,3,1,0,2,27.06,30.305,78,12.998,45,56,101
13:00:00,3,0,1,1,32.8,34.09,24,0,83,209,292
22:00:00,2,0,0,2,22.14,25.76,52,11.0014,64,148,212
12:00:00,2,0,1,1,22.96,26.515,49,23.9994,48,198,246
15:00:00,1,0,1,2,9.84,14.395,75,0,7,45,52
9:00:00,2,0,1,1,28.7,32.575,65,8.9981,57,259,316
6:00:00,2,1,0,1,21.32,25,83,11.0014,10,123,133
19:00:00,2,0,0,1,21.32,25,55,15.0013,110,236,346
23:00:00,3,0,0,1,26.24,28.79,83,11.0014,70,77,147
5:00:00,2,0,1,1,18.86,22.725,88,7.0015,2,21,23
18:00:00,2,0,1,1,26.24,31.06,29,8.9981,70,480,550
23:00:00,3,0,0,2,23.78,27.275,73,11.0014,12,121,133
15:00:00,4,0,1,3,20.5,24.24,100,12.998,2,43,45
19:00:00,1,0,1,1,18.86,22.725,33,19.0012,11,261,272
7:00:00,1,0,1,2,9.84,14.395,65,0,4,201,205
14:00:00,1,0,1,2,9.02,12.88,80,6.0032,5,49,54
12:00:00,4,0,1,2,16.4,20.455,71,8.9981,29,118,147
1:00:00,2,0,0,1,22.96,26.515,56,0,16,79,95
1:00:00,4,0,1,1,10.66,11.365,44,22.0028,0,10,10
21:00:00,2,0,1,1,23.78,27.275,83,0,28,149,177
13:00:00,1,0,1,2,14.76,18.18,57,6.0032,10,54,64
5:00:00,3,0,1,2,29.52,33.335,51,0,3,37,40
21:00:00,3,0,1,1,31.16,35.605,58,6.0032,30,156,186
5:00:00,4,0,0,1,9.84,12.88,70,6.0032,0,6,6
7:00:00,2,0,0,1,29.52,33.335,58,12.998,18,50,68
2:00:00,1,0,1,1,9.84,12.12,52,8.9981,1,0,1
22:00:00,4,0,1,1,10.66,15.15,70,0,0,71,71
5:00:00,2,0,1,2,24.6,28.79,78,12.998,3,34,37
6:00:00,4,0,1,1,12.3,16.665,87,0,0,98,98
6:00:00,1,0,0,1,4.92,6.82,93,12.998,1,1,2
14:00:00,4,0,1,2,15.58,19.695,54,11.0014,27,174,201
18:00:00,1,0,1,1,16.4,20.455,40,15.0013,9,459,468
6:00:00,4,0,1,1,9.02,12.88,80,6.0032,1,62,63
23:00:00,1,0,1,2,18.04,21.97,94,0,22,104,126
19:00:00,2,0,1,3,23.78,27.275,88,8.9981,10,294,304
6:00:00,1,0,1,1,5.74,5.305,50,26.0027,0,30,30
23:00:00,3,0,1,1,22.14,25.76,68,7.0015,18,91,109
9:00:00,3,0,0,1,27.06,30.305,78,11.0014,87,102,189
14:00:00,2,0,0,3,21.32,25,83,39.0007,14,49,63
17:00:00,4,0,1,1,16.4,20.455,50,26.0027,26,536,562
6:00:00,1,0,0,2,17.22,21.21,94,12.998,1,29,30
1:00:00,2,0,0,2,14.76,16.665,87,19.0012,5,28,33
7:00:00,1,0,0,2,12.3,13.635,100,19.9995,5,10,15
7:00:00,3,0,0,1,24.6,27.275,88,0,9,28,37
12:00:00,2,0,0,2,19.68,23.485,77,7.0015,109,172,281
10:00:00,2,0,0,2,22.14,25.76,77,7.0015,112,221,333
10:00:00,3,0,0,1,35.26,39.395,44,19.9995,98,268,366
20:00:00,3,0,1,1,18.86,22.725,63,22.0028,25,223,248
22:00:00,2,0,1,1,29.52,34.85,74,16.9979,40,145,185
18:00:00,4,0,1,1,13.12,15.91,39,12.998,9,298,307
21:00:00,2,0,1,1,27.88,31.82,83,7.0015,41,233,274
0:00:00,4,0,1,1,23.78,27.275,94,6.0032,10,29,39
8:00:00,4,0,1,2,14.76,18.94,56,7.0015,12,668,680
8:00:00,4,0,1,2,14.76,18.18,71,7.0015,13,359,372
12:00:00,2,0,1,2,22.96,26.515,49,6.0032,60,124,184
1:00:00,1,0,0,1,14.76,17.425,66,8.9981,15,78,93
23:00:00,1,0,0,1,10.66,12.88,65,15.0013,5,23,28
14:00:00,4,0,0,1,24.6,31.06,40,19.9995,204,258,462
10:00:00,2,0,1,1,13.12,15.15,66,19.0012,12,63,75
4:00:00,2,0,1,3,20.5,24.24,82,12.998,1,4,5
3:00:00,4,0,1,1,16.4,20.455,87,0,1,9,10
8:00:00,4,0,1,1,9.84,12.88,87,7.0015,13,665,678
20:00:00,3,0,1,1,28.7,32.575,61,8.9981,72,355,427
3:00:00,4,0,1,2,22.14,25.76,88,12.998,1,4,5
21:00:00,3,0,1,1,22.96,26.515,49,11.0014,29,256,285
1:00:00,3,0,1,1,28.7,32.575,61,19.0012,5,5,10
17:00:00,2,0,0,1,28.7,31.82,45,27.9993,191,287,478
17:00:00,4,0,0,1,15.58,19.695,76,8.9981,38,207,245
10:00:00,4,0,1,1,18.04,21.97,41,23.9994,39,165,204
10:00:00,3,0,1,1,31.16,34.85,52,7.0015,55,84,139
13:00:00,1,0,1,1,12.3,13.635,42,22.0028,10,144,154
18:00:00,2,0,0,1,28.7,33.335,74,11.0014,69,187,256
15:00:00,1,0,0,2,12.3,13.635,61,19.9995,12,112,124
23:00:00,3,0,1,1,27.88,31.82,74,12.998,14,82,96
10:00:00,1,0,1,2,13.12,15.15,57,19.9995,18,60,78
19:00:00,2,0,1,1,22.96,26.515,52,8.9981,60,341,401
8:00:00,3,0,1,2,30.34,33.335,51,11.0014,29,408,437
17:00:00,2,0,1,1,20.5,24.24,31,11.0014,145,677,822
6:00:00,2,0,1,3,23.78,27.275,73,11.0014,8,104,112
15:00:00,2,0,1,3,27.06,29.545,89,12.998,22,94,116
23:00:00,4,0,1,1,16.4,20.455,82,6.0032,15,80,95
21:00:00,1,0,1,1,13.12,17.425,70,0,3,75,78
7:00:00,1,0,0,1,9.84,14.395,70,0,8,33,41
0:00:00,3,0,1,2,28.7,32.575,54,11.0014,19,76,95
8:00:00,1,0,0,1,9.84,12.88,75,7.0015,0,64,64
10:00:00,4,0,1,2,18.04,21.97,47,23.9994,14,127,141
9:00:00,1,0,1,1,6.56,6.82,43,26.0027,7,81,88
14:00:00,2,0,1,2,23.78,27.275,68,12.998,59,160,219
11:00:00,4,0,0,2,16.4,20.455,87,7.0015,63,341,404
14:00:00,3,0,1,1,36.9,40.15,31,11.0014,91,184,275
19:00:00,4,0,0,1,14.76,17.425,62,8.9981,32,225,257
20:00:00,3,0,1,1,27.06,31.06,61,7.0015,67,337,404
13:00:00,3,0,1,2,28.7,32.575,54,12.998,107,301,408
7:00:00,4,0,0,2,9.84,12.12,93,8.9981,5,26,31
13:00:00,4,0,1,1,18.04,21.97,54,16.9979,46,205,251
23:00:00,1,0,0,1,15.58,19.695,40,19.9995,13,37,50
20:00:00,4,0,1,1,17.22,21.21,47,8.9981,28,280,308
1:00:00,1,0,1,1,8.2,7.575,44,35.0008,0,5,5
4:00:00,3,0,0,1,25.42,29.545,73,11.0014,3,4,7
9:00:00,1,0,0,3,8.2,11.365,100,6.0032,3,17,20
15:00:00,4,0,0,1,17.22,21.21,62,12.998,69,227,296
2:00:00,4,0,1,1,14.76,18.18,76,7.0015,0,4,4
19:00:00,1,0,1,1,22.14,25.76,42,23.9994,16,345,361
22:00:00,1,0,1,1,13.94,16.665,53,12.998,12,61,73
0:00:00,3,0,1,1,26.24,30.305,65,12.998,6,58,64
2:00:00,2,0,1,1,24.6,30.305,60,19.9995,1,1,2
3:00:00,4,0,1,1,12.3,15.15,70,11.0014,0,3,3
15:00:00,4,0,1,1,18.04,21.97,54,12.998,44,213,257
12:00:00,4,0,1,1,26.24,30.305,69,15.0013,74,258,332
3:00:00,4,0,1,2,22.14,25.76,68,22.0028,0,4,4
1:00:00,4,0,0,1,10.66,15.15,81,0,11,104,115
23:00:00,2,0,0,1,24.6,31.06,53,19.9995,49,134,183
10:00:00,3,0,0,1,20.5,24.24,72,11.0014,82,178,260
2:00:00,2,0,1,1,21.32,25,63,15.0013,0,9,9
1:00:00,3,0,1,1,28.7,33.335,74,8.9981,0,15,15
8:00:00,3,0,0,1,27.88,31.82,83,11.0014,27,94,121
11:00:00,2,0,1,2,27.88,31.82,61,19.9995,33,117,150
8:00:00,2,0,1,2,21.32,25,88,0,34,453,487
22:00:00,2,0,0,1,26.24,31.06,57,15.0013,49,141,190
4:00:00,4,0,0,1,17.22,21.21,77,19.0012,2,10,12
6:00:00,3,0,0,1,24.6,28.03,83,15.0013,4,23,27
15:00:00,1,0,0,1,20.5,24.24,29,27.9993,170,143,313
8:00:00,1,0,0,1,15.58,19.695,17,39.0007,9,36,45
7:00:00,2,0,1,1,18.86,22.725,82,7.0015,40,475,515
15:00:00,1,0,0,3,9.02,13.635,100,0,11,49,60
2:00:00,3,0,1,1,24.6,28.03,83,0,1,4,5
2:00:00,2,0,1,1,18.04,21.97,94,0,6,2,8
15:00:00,4,0,1,1,15.58,19.695,46,19.0012,29,160,189
14:00:00,4,0,1,1,16.4,20.455,43,12.998,48,251,299
19:00:00,3,0,0,1,32.8,34.85,33,15.0013,156,149,305
2:00:00,4,0,1,1,26.24,28.79,89,0,3,10,13
14:00:00,2,0,0,1,33.62,38.635,49,7.0015,148,232,380
15:00:00,3,0,1,1,36.08,38.635,32,15.0013,63,204,267
3:00:00,4,0,1,1,14.76,18.94,87,0,0,7,7
21:00:00,1,0,1,1,17.22,21.21,47,31.0009,7,190,197
15:00:00,3,0,0,1,32.8,37.88,55,11.0014,243,317,560
4:00:00,2,0,0,1,16.4,20.455,82,7.0015,1,4,5
10:00:00,3,0,0,2,27.88,31.82,69,0,138,287,425
0:00:00,1,0,1,1,9.02,10.605,37,19.9995,0,8,8
16:00:00,4,0,1,1,27.06,31.06,74,15.0013,36,240,276
10:00:00,4,0,0,1,18.04,21.97,44,22.0028,63,178,241
7:00:00,3,0,1,2,28.7,33.335,79,12.998,30,302,332
11:00:00,4,0,0,2,11.48,12.88,45,22.0028,21,188,209
7:00:00,3,0,1,2,25.42,29.545,78,12.998,17,321,338
17:00:00,2,0,1,1,21.32,25,52,19.0012,63,280,343
13:00:00,2,0,1,3,23.78,27.275,64,16.9979,44,139,183
7:00:00,2,0,0,1,18.86,22.725,67,7.0015,28,67,95
12:00:00,4,0,1,2,13.94,16.665,71,12.998,36,204,240
20:00:00,4,1,0,1,13.12,15.91,39,12.998,12,97,109
0:00:00,2,0,1,3,20.5,24.24,77,11.0014,2,31,33
4:00:00,4,0,1,1,20.5,24.24,63,30.0026,1,9,10
1:00:00,2,0,1,1,19.68,23.485,27,22.0028,4,9,13
12:00:00,4,0,1,3,21.32,25,88,11.0014,13,62,75
22:00:00,4,1,0,1,13.12,15.91,39,12.998,13,78,91
18:00:00,2,0,1,1,24.6,31.06,43,12.998,111,679,790
4:00:00,1,0,0,1,9.84,11.365,65,16.9979,0,1,1
17:00:00,4,0,1,1,23.78,27.275,46,27.9993,55,426,481
11:00:00,1,0,1,2,10.66,12.88,65,15.0013,5,97,102
14:00:00,1,0,1,1,14.76,16.665,40,19.0012,30,65,95
23:00:00,2,0,1,1,17.22,21.21,35,12.998,8,86,94
11:00:00,1,0,0,1,13.94,15.15,49,22.0028,36,83,119
15:00:00,4,0,0,1,13.12,15.15,45,19.0012,23,184,207
21:00:00,2,0,1,2,25.42,29.545,73,7.0015,35,238,273
0:00:00,4,0,1,1,20.5,24.24,59,19.0012,6,31,37
13:00:00,4,0,0,1,25.42,31.06,46,7.0015,256,229,485
9:00:00,4,0,1,1,14.76,16.665,46,26.0027,8,235,243
9:00:00,4,0,1,3,21.32,25,88,32.9975,17,185,202
13:00:00,3,0,0,1,32.8,36.365,46,19.9995,139,228,367
22:00:00,3,0,1,2,27.06,31.06,65,8.9981,20,140,160
23:00:00,3,0,1,1,28.7,32.575,70,15.0013,28,100,128
10:00:00,2,0,1,1,27.06,31.06,61,0,43,149,192
6:00:00,2,0,0,1,21.32,25,72,7.0015,7,16,23
22:00:00,2,0,0,1,25.42,31.06,53,19.9995,91,189,280
6:00:00,3,0,1,1,29.52,34.09,66,7.0015,16,197,213
15:00:00,3,0,1,1,29.52,32.575,37,8.9981,75,243,318
10:00:00,1,0,1,2,9.02,13.635,100,0,2,59,61
22:00:00,1,0,1,2,18.04,21.97,94,0,16,132,148
2:00:00,2,0,1,1,20.5,24.24,94,0,3,12,15
15:00:00,4,0,1,1,20.5,24.24,45,8.9981,38,148,186
20:00:00,1,0,0,1,5.74,6.06,42,22.0028,1,56,57
11:00:00,3,0,1,1,25.42,31.06,43,19.9995,69,167,236
11:00:00,2,0,0,3,17.22,21.21,94,30.0026,4,27,31
16:00:00,1,0,1,1,12.3,13.635,45,19.9995,30,180,210
19:00:00,4,0,1,1,22.14,25.76,88,11.0014,19,213,232
8:00:00,2,0,1,2,22.14,25.76,83,12.998,27,447,474
21:00:00,4,0,1,1,13.12,15.91,53,12.998,14,193,207
3:00:00,2,0,1,3,22.14,25.76,94,16.9979,1,3,4
23:00:00,1,0,1,1,7.38,12.12,69,0,5,48,53
23:00:00,2,0,1,3,27.06,29.545,94,15.0013,11,78,89
20:00:00,1,0,0,1,20.5,24.24,39,16.9979,21,149,170
14:00:00,2,0,1,1,22.14,25.76,28,30.0026,19,135,154
1:00:00,3,0,1,1,25.42,29.545,73,12.998,7,13,20
18:00:00,4,0,0,1,18.86,22.725,44,8.9981,174,299,473
10:00:00,2,0,1,2,26.24,30.305,65,27.9993,64,134,198
1:00:00,1,0,0,2,9.84,12.88,93,7.0015,5,46,51
4:00:00,2,0,1,2,25.42,29.545,73,6.0032,1,5,6
16:00:00,4,0,1,3,25.42,28.03,88,8.9981,46,328,374
0:00:00,3,0,1,1,27.06,31.06,69,19.9995,14,32,46
5:00:00,3,0,0,1,23.78,27.275,78,6.0032,4,6,10
7:00:00,3,0,1,2,28.7,33.335,74,7.0015,31,489,520
0:00:00,2,0,0,1,22.96,26.515,52,0,24,69,93
15:00:00,3,0,1,1,32.8,38.635,59,31.0009,68,224,292
12:00:00,2,0,1,1,26.24,31.06,41,30.0026,62,220,282
4:00:00,1,0,1,1,8.2,9.85,51,12.998,0,1,1
21:00:00,3,0,1,1,33.62,38.635,52,8.9981,50,283,333
0:00:00,4,0,0,1,12.3,15.15,52,11.0014,11,95,106
23:00:00,4,0,1,2,14.76,18.18,93,6.0032,6,116,122
